taxa,GBSv4names,WGStaxa,GDDDaystoSilk,GDDDaystoTassel,TasselLength,MainSpikeLength,TasselPrimaryBranches,TasselBranchLength,SpikeletsMainSpike,SpikeletsPrimaryBranch,SecondaryBranchNumber,EarHeight,LeafLength,LeafWidth,UpperLeafAngle,MiddleLeafAngle,CobDiameter,CobWeight,EarDiameter,EarLength,SeedSetLength,EarRowNumber,EarWeight,EarRankNumber,KernelWeight20
Z013E0147,#N/A,#N/A,464.274021,957.8656633,9.5431417,298.5063318,5.261713755,-0.177748301,-0.142576785,-0.472570209,177.814975,153.2684634,92.39701884,573.8023702,0.160971221,-0.109911563,61.04594572,9.517028848,0.177273883,22.5938047,-0.067858483,31.94667866,104.1379941,75.88295443,-0.085279826
Z013E0148,#N/A,#N/A,481.4473327,987.0192353,23.1413411,287.8631258,5.326925233,-0.368054628,-0.001943303,-0.226317611,175.8086077,110.9348995,61.57814993,616.2098568,-0.082717093,0.057162136,59.4303502,10.26435908,0.169549885,22.83049344,-0.443149385,29.40848708,111.7039359,79.25470055,-0.067507601
Z013E0149,#N/A,#N/A,467.790708,943.782269,40.68640882,287.549515,5.310569497,-0.138976776,0.225176458,0.070260022,170.1907794,145.0191622,78.3086232,616.0985997,-0.346275161,-0.119730494,59.62560177,10.74371607,0.174153617,21.65665133,0.016087844,31.11470154,104.5637403,79.61999608,-0.245033579
Z013E0150,#N/A,#N/A,466.8589959,935.4831259,17.20029411,286.3857539,5.290027295,-0.585328985,-0.771124257,-0.850940509,172.8475343,120.9646989,59.98900468,596.0723271,0.028759845,-0.124997285,59.82415983,10.15954148,0.171201043,23.27857088,0.140313222,34.56887149,93.93016959,78.16443361,0.106551178
Z013E0151,#N/A,#N/A,496.0273462,986.0970179,30.85466023,300.1518999,5.38478774,-0.195166409,-0.235975249,-0.698418888,163.5697674,125.0629538,61.98652396,600.1846219,-1.153337255,0.090685845,58.56824486,10.65676394,0.170104983,21.32007601,-0.343327335,28.46461479,107.3474473,75.20214009,-0.365465288
Z013E0152,#N/A,#N/A,446.0514073,925.3379423,19.84553003,293.6383578,5.391165701,-1.325178983,-1.22448352,-1.11630939,164.9742245,131.6726003,67.12300212,569.9640013,0.016747968,-0.136209009,60.53834386,10.14036034,0.177520888,21.72849087,-0.194506265,31.75789087,94.96248595,70.99297467,-0.650026602
Z013E0153,#N/A,#N/A,483.0437388,975.0926333,21.44952182,339.7812038,5.523145565,-0.643216956,-1.22344063,-0.607598992,178.8181586,143.433919,74.97900082,626.4455072,1.332001701,0.224246096,59.61413575,10.58397217,0.170420256,22.46828162,0.340932399,31.0781157,120.5271397,85.2226319,-0.322945874
Z013E0154,#N/A,#N/A,430.7434454,870.280187,21.9579651,357.9817671,5.510524559,0.244970882,0.706622815,-0.098439156,191.0569989,159.3139273,91.94931318,702.9278378,0.176185404,-0.291531473,61.20331013,9.626121797,0.172490059,20.90518837,0.323185899,34.11449424,134.1244718,93.15573169,0.046588707
Z013E0155,#N/A,#N/A,492.2095947,996.3156731,22.00431194,300.3234645,5.354261018,0.110183053,-0.307265727,-0.226317611,182.8308931,142.9809923,66.52688246,624.6783644,0.570442089,0.248829013,61.6717081,9.774463055,0.169009216,22.17322142,0.054684286,30.56604163,98.12084597,74.36072169,-0.596820701
Z013E0156,#N/A,#N/A,481.2672834,980.1174954,46.12563807,308.2747936,5.444749288,0.521779376,0.546384391,0.161861422,160.96149,134.7651056,68.33064316,566.1498138,0.009242006,0.603354546,58.48795231,9.971436522,0.169789525,20.20009347,-0.260554802,27.29944375,124.5392233,80.58487778,-0.509827586
Z013E0157,#N/A,#N/A,430.7410491,852.0906901,7.876405838,295.0169638,5.418445442,-1.053043271,-0.767444611,-1.263578498,168.1844121,120.7156779,59.98900468,543.4106473,-0.652326075,-0.340274676,59.49281179,10.23882642,0.170613014,21.7603692,-0.595909123,29.814645,104.7638497,82.10824708,0.149218901
Z013E0158,#N/A,#N/A,491.4855423,995.682834,33.18896196,306.1934842,5.387536194,0.763475927,0.20222054,-0.098439156,169.9901427,158.3178435,84.52995585,647.5745242,0.446752177,0.018409607,58.64973698,11.16603522,0.172560836,22.89938556,0.062145118,32.49173066,111.0662081,76.55083045,-0.108878595
Z013E0159,#N/A,#N/A,477.9569301,965.205606,23.34195601,306.0458111,5.358700867,-0.154013647,-0.142576785,-0.330978361,179.6207055,140.7163591,74.97900082,646.5274084,-0.048272351,0.11163564,57.97671518,10.6911474,0.170262313,21.77946295,0.122011286,31.13528884,132.9519644,85.71441954,-1.325030373
Z013E0160,#N/A,#N/A,482.6438199,945.5314633,13.25679057,313.8579113,5.404145427,-0.425521959,-1.032957486,-0.924637581,175.2066975,129.8461198,71.64937844,550.4569284,0.158418274,-0.024036744,59.01599638,10.29883761,0.172864994,20.01367051,-0.78416645,28.85866828,112.4870119,84.32048412,-1.025593041
Z013E0161,#N/A,#N/A,477.466738,993.4029927,29.40472624,312.765268,5.35722815,-0.118749401,-0.460680498,-0.123711219,171.9965099,145.8667953,78.82275791,624.9435368,0.111799214,0.258039703,57.53152151,11.20337602,0.169016287,20.78795356,-0.594367527,30.18785394,115.0594,82.30335311,-0.43622412
Z013E0162,#N/A,#N/A,496.1890601,1012.973422,39.83772539,292.3369177,5.391606145,-0.290856685,-0.601108682,-0.098439156,173.2003303,148.4532755,74.0414764,571.1185557,-0.773958028,-0.224464223,58.5890469,11.52491789,0.16865304,20.58002779,-0.457904971,27.5939528,104.4804472,70.68901923,0.293779038
Z013E0163,#N/A,#N/A,480.4774864,961.8663764,21.17697525,305.8086849,5.406040958,-0.858730621,-0.592180887,-0.607598992,167.9837754,136.9020406,67.69372191,641.001223,-0.437263684,-0.05969401,61.15497117,10.35452771,0.169137474,22.94244177,0.561816994,31.87662053,103.7614491,75.08616984,-0.804708649
Z013E0164,#N/A,#N/A,443.2168907,910.1857468,17.44686242,299.0547485,5.497995935,-1.500287065,-0.892529303,-1.668360141,170.9933263,133.3979267,58.36630068,597.6670118,-0.644991907,-0.661270262,59.11163305,11.44717702,0.172884893,20.3881172,-0.851244928,26.52782116,93.93858131,74.67253981,-0.498512652
Z013E0165,#N/A,#N/A,479.3556687,949.3605855,25.07565365,337.1852999,5.425717619,0.545640543,-0.017142118,0.956491184,172.1971467,126.2227068,63.19726007,617.4336845,0.912822029,0.19868841,57.43231876,10.79991481,0.175771658,22.6902128,0.01919609,30.99721335,112.3968706,80.05265646,-0.663649707
Z013E0166,#N/A,#N/A,478.1464693,953.1422421,40.34881891,365.9002847,5.58966982,0.247771624,-0.022799534,0.239483685,173.2003303,152.7704215,79.27046357,646.8640425,0.747031794,0.25465151,59.69289082,10.10208548,0.170751814,22.37101215,0.309528153,32.94246664,121.5288436,83.35093889,0.02234761
Z013E0167,#N/A,#N/A,477.3158283,991.9797383,31.93510648,274.9122941,5.27986547,-0.329629903,-0.460680498,-0.472570209,177.814975,147.5409812,82.69478234,610.0907179,-0.889526744,-0.096869558,60.57357953,10.47687575,0.169682698,19.67654703,-0.692963699,26.21248116,107.1619917,80.76246152,-1.147583248
Z013E0168,#N/A,#N/A,468.635562,944.7734583,19.06187611,314.4323304,5.496512428,-0.730246631,-0.734427303,-0.472570209,167.582502,135.4079148,70.54732088,609.8125752,0.902821198,-0.264856735,60.48159023,9.890427958,0.171011293,23.76862881,-0.441173213,30.25137701,107.5492991,80.30634552,-0.146666816
Z013E0169,#N/A,#N/A,455.7092729,923.3263182,33.38784819,267.7894969,5.211438377,-0.757392682,-0.480800156,-0.698418888,170.9933263,107.6835808,54.56716663,606.8793216,-0.016345254,-0.35337581,58.77215573,9.753137799,0.170286199,22.01035623,-0.662429592,29.48890529,103.118524,79.48128376,-0.949519897
Z013E0170,#N/A,#N/A,501.5360441,1007.527028,30.90851811,313.4378723,5.47210402,-1.141335663,-1.22448352,-0.98071678,178.2162484,133.1667261,73.97163965,570.8540579,-0.593068824,0.173941168,59.21637167,10.32598088,0.170363367,20.95678906,-0.74155091,31.43522492,106.014173,73.54601766,-1.28411958
Z013E0171,#N/A,#N/A,451.8123397,906.1862061,14.16535064,341.6597973,5.555985825,-0.819213722,-0.73260907,-0.698418888,182.228983,153.398305,82.66274478,671.4848133,0.500511259,-0.074289643,59.44940379,9.948499235,0.175357572,23.95725452,0.506617656,32.65910334,117.7135913,77.79261419,-0.309593655
Z013E0172,#N/A,#N/A,461.1705854,949.6585158,27.0082379,246.0764537,5.316217618,-1.622955357,-1.199293416,-1.281474295,166.3786816,150.6807452,88.80973995,537.9219651,-0.398270748,-0.091904004,60.25454351,10.32214016,0.170181552,21.07052945,-0.707276243,28.72791329,107.9669871,76.50000042,-0.362293248
Z013E0173,#N/A,#N/A,438.7198834,902.4774809,10.77515834,290.191843,5.465705179,-1.346364253,-1.578139748,-1.263578498,168.1844121,140.886376,78.53739801,576.5652541,-0.588890691,-0.124997285,60.06257209,9.61928475,0.172555179,21.2032616,-0.348289026,27.91840185,114.8771749,87.8649782,-0.402813624
Z013E0174,#N/A,#N/A,471.5160519,965.456818,27.29589839,318.7979158,5.337700218,-0.02512657,-0.340371973,-0.342230112,172.1971467,131.6578264,67.55138165,586.1333622,-0.628259303,-0.105005138,58.33460994,10.05264677,0.178735205,20.71872037,-0.796938608,30.03187922,104.3444716,76.62647037,-0.860113323
Z013E0175,#N/A,#N/A,473.9151037,961.6219089,18.7206352,327.2248921,5.542880689,-0.354077975,-0.283004968,-0.86449705,178.6175219,146.8308687,83.17499438,645.0488635,-0.187176334,0.109713374,62.5600713,9.431761256,0.170407171,21.44793702,0.144896677,33.40113298,120.3716562,89.85025841,0.295834657
Z013E0176,#N/A,#N/A,468.575268,970.3087979,29.46424991,330.7458338,5.432818759,-0.935758008,-0.480800156,-0.698418888,185.4391706,122.2098037,68.5498016,623.8865946,0.559903796,0.119394063,58.95001605,9.968269443,0.169697207,22.86030542,0.186805652,33.31842524,123.4724964,90.5447173,-0.951819966
Z013E0177,#N/A,#N/A,483.1011417,981.2545353,17.75344902,288.3823065,5.353539071,-0.764524481,-0.73260907,-0.964435706,170.9933263,137.8981244,73.68627975,585.1691342,0.12882199,-0.139910073,60.168074,10.21117731,0.169561301,20.81508815,-0.8460773,26.77335196,87.7040093,69.42256533,-1.17844509
Z013E0178,#N/A,#N/A,455.4363318,912.1407926,20.44584506,349.3570137,5.625262724,-1.195584975,-0.500395357,-0.7548681,169.7895059,136.1549777,69.69124119,632.3421319,0.719862646,-0.001765363,58.30459372,10.14836703,0.174593084,23.27597819,-0.136584872,31.44819783,109.7860208,80.98348262,0.182377475
Z013E0179,#N/A,#N/A,499.9010102,1032.835514,12.89971441,259.2076236,5.169250844,-0.326234577,0.108822076,-0.531666023,160.3595798,131.9216213,76.25451883,608.6629281,-0.084962281,0.113558687,59.36287524,10.8787497,0.169003829,22.30454012,0.080709015,36.80869784,123.7990578,88.34531367,0.169721784
Z013E0180,#N/A,#N/A,476.7557094,990.0617582,62.37503709,327.1100458,5.383860252,-0.394762162,0.304304528,0.094960092,176.4105179,123.4176641,72.5318046,610.6308133,0.511164596,0.146766009,55.02963167,10.63226049,0.170104969,22.46027045,0.286729848,34.85251466,111.8997656,75.35946234,-0.385620765
Z013E0181,#N/A,#N/A,464.8108115,983.3815126,0.469286256,321.5551277,5.438495179,-0.963406046,-0.874855486,-0.964435706,177.2130648,124.4509924,68.26444171,578.4725369,1.281092593,0.464774236,58.92904929,10.15844165,0.169939287,22.34589174,0.050195378,31.76317906,117.0377432,73.63636874,-1.241389816
Z013E0182,#N/A,#N/A,439.3465384,891.9832368,21.86734896,313.5676675,5.43752113,-0.462492533,-0.449340897,-0.01905047,178.8181586,157.5707806,88.23963452,661.7204021,0.458848736,-0.140909353,58.45362605,11.24543072,0.171105625,22.98947595,-0.100779813,31.69282438,129.754234,90.05467514,-0.252302501
Z013E0183,#N/A,#N/A,478.8386853,972.3792913,24.09071709,312.1346539,5.327489003,-0.373689157,0.091455161,0.157149724,185.0378971,118.7235102,59.70364479,655.9100191,-0.172890149,0.526831471,58.93991658,10.23523561,0.169318172,22.52343961,-0.48892543,30.19912721,108.7366378,79.10745994,-0.714302656
Z013E0184,#N/A,#N/A,473.7468142,995.0612936,25.32831746,246.3398464,5.263536965,0.368156324,0.450196531,0.416907205,155.3436617,161.3454231,90.45564596,638.6762505,0.255358853,0.080490366,60.6212228,9.788864152,0.16998056,21.96885494,-0.552922983,30.36363749,99.80981682,67.65178862,0.311801238
Z013E0185,#N/A,#N/A,475.1734619,984.809964,15.13286046,273.5336882,5.176389868,0.779517203,0.471745592,0.797241124,176.0092444,139.8902921,85.38603554,621.72277,0.254473208,0.098937765,60.13616011,10.1499895,0.168090364,21.82191282,0.269962089,31.27501956,115.6077697,77.40707441,0.238766131
Z013E0186,#N/A,#N/A,463.6340278,969.0107487,27.96260172,297.338175,5.330030677,-0.360067254,-0.961107637,-0.342230112,175.4073343,125.9451182,67.84190349,604.5834929,0.734220864,0.290122127,59.7622819,10.18351491,0.170240905,21.17117009,-0.483522488,27.8779547,119.8370711,80.17122656,-0.295253393
Z013E0187,#N/A,#N/A,462.2732903,966.8573376,3.257946003,313.6923696,5.421046691,-0.902605716,-1.146290944,-0.981280606,171.193963,140.4898958,72.67387763,638.1831281,0.317966742,-0.042568297,56.71909207,9.762714218,0.169425404,21.58377573,-0.397360145,28.51180028,107.8068845,78.55559104,-1.260575088
Z013E0188,#N/A,#N/A,481.9790083,998.3311451,16.0671799,322.7039659,5.312716827,-0.003158542,-0.054839217,-0.451859062,179.8746059,136.4039986,83.95923606,611.7224883,-0.016753152,0.218888645,58.24773334,10.82553715,0.169957232,22.39732637,0.273722615,31.33517041,112.1218778,82.01967906,-0.437444517
Z013E0189,#N/A,#N/A,442.9869366,902.7915031,28.6902572,336.1825665,5.447932866,-0.201797482,0.064938034,-0.098439156,173.8022405,163.5472837,86.24211524,651.1167625,0.23430493,0.129158764,59.95056793,9.83228507,0.170315414,23.69049264,0.446788727,36.62935258,131.3836215,89.56331818,0.553336642
Z013E0190,#N/A,#N/A,471.5878136,961.475779,20.23252638,337.6388634,5.640534989,-2.019515806,-1.980898856,-1.603580597,157.5506657,132.1671925,66.76749208,552.4039271,-0.780728892,-0.216757537,60.1393713,9.612211297,0.174737308,21.34436923,-0.042527228,29.74490266,100.9491254,71.11090107,-0.489928306
Z013E0191,#N/A,#N/A,463.5060263,930.3709424,18.65344905,265.1471689,5.289806587,-0.516048433,-0.830428191,-0.251426646,177.6143383,142.8785437,74.25699955,612.5012878,0.521660759,0.033602336,59.54870711,10.97496687,0.169561301,23.89955034,0.274985569,30.76682596,110.8466371,78.50089661,-0.11691813
Z013E0192,#N/A,#N/A,492.0719212,1041.481229,40.6082384,305.3565081,5.391346507,-0.897236628,-0.874855486,-0.829406923,177.4137015,133.6518266,74.37104684,632.9059418,-0.578458691,0.175033248,60.67057956,10.74596876,0.169679063,20.85469988,-0.590880291,27.2374382,104.1206934,72.91557553,0.032730781
Z013E0193,#N/A,#N/A,488.4245439,973.5031783,26.87797964,311.5602348,5.385225477,0.037304144,0.147984463,0.468023091,169.5888692,121.4627408,63.41332345,562.3614349,0.481332486,0.246246258,60.06995636,10.08431917,0.168785061,23.54398615,0.698746252,30.65611226,131.1728117,84.07428004,-0.295256391
Z013E0194,#N/A,#N/A,457.0028435,907.2924629,34.43734564,320.1821294,5.494227243,-0.424762162,-0.340371973,-0.24459192,170.1907794,137.1510615,70.26196099,572.9841702,-0.203235663,-0.113300615,59.1809701,10.25131361,0.170356268,22.445014,-0.051202207,31.41516989,107.74137,78.93655947,0.031286388
Z013E0195,#N/A,#N/A,499.654519,1027.814489,38.2490897,333.4320502,5.461188502,0.158128089,-0.307265727,-0.531666023,172.3977834,128.0636637,67.24399072,594.5090044,0.441377461,0.112893263,60.31048663,9.849414579,0.169490345,20.61710178,-0.686685714,27.61177274,117.79315,77.48954888,-1.043144411
Z013E0196,#N/A,#N/A,450.5198796,918.9752616,33.27576741,272.1871431,5.366702995,-0.728364484,-0.767444611,-0.531666023,163.7704042,125.3168535,58.3308889,609.7569467,-0.027875254,-0.065839807,58.3178065,10.80682728,0.162390084,21.29776539,-0.466126448,28.15614299,118.4951466,76.55848461,-1.047974241
Z013E0197,#N/A,#N/A,494.8954564,1057.254935,16.81959154,289.8471916,5.29471563,-0.162506736,-0.283004968,-0.568078791,169.9901427,131.2477987,75.12507823,559.3390314,0.117286342,-0.10952516,58.3703716,10.98751667,0.170468718,21.62620375,-0.46770929,28.35090636,95.09845658,64.21111913,-0.806203579
Z013E0198,#N/A,#N/A,467.2341193,917.2604431,29.30204243,335.3411868,5.404588228,0.56475883,-0.054839217,0.052488975,177.814975,144.7926989,76.77187441,626.6309357,0.044906012,0.177687156,61.12697618,10.01008314,0.17619818,21.93103803,0.155758684,32.20681433,118.4215564,86.26939873,-0.516426803
Z013E0199,#N/A,#N/A,446.2851565,877.2628863,12.86238541,273.7446854,5.379713809,-1.101519202,-0.73260907,-1.018484916,174.4041506,128.4353278,62.55724376,585.0207915,-0.535126775,0.102588907,60.45580409,10.15152259,0.171983926,21.81528998,-0.438760703,29.95161948,114.9238781,86.17041367,0.057889736
Z013E0200,#N/A,#N/A,471.663801,955.9179802,57.27468829,282.6095105,5.354635742,-0.040107579,-0.106340028,0.580259023,175.4073343,150.3491726,79.96419749,611.1356034,-0.199571276,0.292258972,58.52616717,9.843329531,0.170250049,21.62910895,-0.210415227,31.16343624,108.9591422,76.69806144,-0.542563607
Z013E0201,#N/A,#N/A,446.8930604,878.6361255,12.7413219,302.2703924,5.371540761,-0.47026416,-0.617280358,-0.467115034,172.422863,151.4675916,81.21949729,666.5673388,-0.20798742,0.42645522,62.23870404,9.632530294,0.171055351,23.77354208,0.661701451,35.11941989,125.607592,87.23319994,0.900136252
Z013E0202,#N/A,#N/A,486.2077914,1010.851992,17.24051765,283.1775192,5.054235561,0.383063268,0.247956647,0.673603537,168.4395074,118.960783,69.07417742,646.3259112,0.5779845,0.382323872,57.7172056,10.10471813,0.16875355,22.49320574,-0.1646814,28.8309263,105.0691246,70.07414228,-0.641043526
Z013E0204,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.582883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Z013E0207,#N/A,#N/A,459.015876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.8343677,NA,NA,NA,NA,NA,NA,-0.037310753,30.56912739,114.4299972,80.61490734,-0.279682965
Z013E0208,#N/A,#N/A,455.9929053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.582883,NA,NA,NA,NA,NA,NA,0.805610935,40.24728267,134.9820431,93.16524947,-0.086214799
Z013E0211,#N/A,#N/A,458.0082191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.8343677,NA,NA,NA,NA,NA,NA,0.495478989,35.34825185,119.172777,74.51567565,0.64293335
Z013E0212,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668.5769443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Z013E0213,#N/A,#N/A,457.2524764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.3313983,NA,NA,NA,NA,NA,NA,0.754157894,32.47049949,118.2944845,78.38634191,-0.279682965
Z013E0216,#N/A,#N/A,459.015876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.3313983,NA,NA,NA,NA,NA,NA,0.701816152,32.38485209,112.322095,79.44197817,0.471104397
Z013E0218,#N/A,#N/A,458.7639618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670.337337,NA,NA,NA,NA,NA,NA,0.196090833,31.73393192,112.8490706,79.09009941,-0.086214799
Z013E0220,#N/A,#N/A,460.0235329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.3313983,NA,NA,NA,NA,NA,NA,0.135251069,32.28207522,121.8076547,79.79385692,0.109247137
Z013E0221,#N/A,#N/A,458.0082191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670.0858523,NA,NA,NA,NA,NA,NA,0.196090833,30.31218521,112.322095,75.10214023,0.298338425
Z013E0222,#N/A,#N/A,457.7563049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.8343677,NA,NA,NA,NA,NA,NA,0.551590213,32.28207522,113.0247291,79.20739233,0.298338425
Z013E0224,#N/A,#N/A,458.5120476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.8343677,NA,NA,NA,NA,NA,NA,-0.146803078,28.65062581,102.1339013,74.39838273,-0.4959437
Z013E0225,#N/A,#N/A,457.7563049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.582883,NA,NA,NA,NA,NA,NA,0.435459314,31.73393192,120.0510696,83.66452318,0.298338425
Z013E0226,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.582883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Z013E0227,#N/A,#N/A,457.0005622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.582883,NA,NA,NA,NA,NA,NA,0.075864822,32.00800357,129.8879463,89.41187612,0.109247137
Z013E0228,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.582883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Z013E0229,#N/A,#N/A,454.7333342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670.0858523,NA,NA,NA,NA,NA,NA,0.196090833,32.57327636,109.6872174,76.15777649,0.471104397
